week,openrouter_author,revenue,market_share
2025-08-25,bytedance-research,0.0,0.0
2025-08-25,databricks,0.0,0.0
2025-08-25,eva-unit-01,0.0,0.0
2025-08-25,featherless,0.0,0.0
2025-08-25,fireworks,0.0,0.0
2025-08-25,huggingfaceh4,0.0,0.0
2025-08-25,inflatebot,0.0,0.0
2025-08-25,intel,0.0,0.0
2025-08-25,jebcarter,0.0,0.0
2025-08-25,jondurbin,0.0,0.0
2025-08-25,koboldai,0.0,0.0
2025-08-25,latitudegames,0.0,0.0
2025-08-25,liuhaotian,0.0,0.0
2025-08-25,lizpreciatior,0.0,0.0
2025-08-25,lynn,0.0,0.0
2025-08-25,mattshumer,0.0,0.0
2025-08-25,migtissera,0.0,0.0
2025-08-25,nothingiisreal,0.0,0.0
2025-08-25,open-orca,0.0,0.0
2025-08-25,open-r1,0.0,0.0
2025-08-25,openchat,0.0,0.0
2025-08-25,openrouter,0.0,0.0
2025-08-25,phind,0.0,0.0
2025-08-25,recursal,0.0,0.0
2025-08-25,rekaai,0.0,0.0
2025-08-25,rwkv,0.0,0.0
2025-08-25,sarvamai,0.0,0.0
2025-08-25,sentientagi,0.0,0.0
2025-08-25,snowflake,0.0,0.0
2025-08-25,steelskull,0.0,0.0
2025-08-25,teknium,0.0,0.0
2025-08-25,togethercomputer,0.0,0.0
2025-08-25,tokyotech-llm,0.0,0.0
2025-08-25,venice,0.0,0.0
2025-08-25,xwin-lm,0.0,0.0
2025-09-01,anthropic,2817154.6070116144,0.6321848042761026
2025-09-01,google,626641.4736068305,0.14062175230192803
2025-09-01,openai,455429.60781776655,0.10220087912932564
2025-09-01,x-ai,381545.70602388564,0.08562093002803486
2025-09-01,deepseek,75930.03507694515,0.017039112530183642
2025-09-01,qwen,31352.83467188465,0.007035746494428974
2025-09-01,z-ai,18685.418883118975,0.00419310954749913
2025-09-01,perplexity,11804.223030285713,0.002648931800711025
2025-09-01,moonshotai,8952.948957395969,0.0020090904028619303
2025-09-01,meta-llama,6659.038195177285,0.0014943243610441603
2025-09-01,mistralai,6069.212670467255,0.0013619643077592597
2025-09-01,nousresearch,3162.7777308746254,0.0007097445116378547
2025-09-01,microsoft,3126.898877265295,0.0007016931018961912
2025-09-01,aion-labs,2647.3583811999997,0.0005940816084080548
2025-09-01,thedrummer,1567.8856249589605,0.00035184205526917633
2025-09-01,morph,1246.7646919571428,0.0002797807726993636
2025-09-01,sao10k,1237.70434429,0.000277747581442352
2025-09-01,minimax,697.6822361071428,0.00015656368549405965
2025-09-01,amazon,320.82532736142855,7.199494705757378e-05
2025-09-01,cohere,283.01128948035716,6.350927144813581e-05
2025-09-01,neversleep,175.97424243571427,3.9489576374321725e-05
2025-09-01,gryphe,172.6263944828571,3.873830109906509e-05
2025-09-01,undi95,150.3179032142857,3.373215441786563e-05
2025-09-01,anthracite-org,147.35999828571428,3.306838447649211e-05
2025-09-01,nvidia,119.35758621571426,2.6784491022554047e-05
2025-09-01,ai21,116.38234157142855,2.6116829954737638e-05
2025-09-01,alpindale,106.54604028571427,2.390951048862343e-05
2025-09-01,switchpoint,85.94742797142857,1.9287069937488875e-05
2025-09-01,inception,81.34259989285712,1.825372149067969e-05
2025-09-01,deepcogito,80.65677120428572,1.809981780567343e-05
2025-09-01,baidu,78.47099712142858,1.7609318222397587e-05
2025-09-01,inflection,74.34967,1.6684470018066366e-05
2025-09-01,cognitivecomputations,53.934100545109196,1.2103105279367766e-05
2025-09-01,tngtech,49.96787320089874,1.1213062307969044e-05
2025-09-01,arcee-ai,46.19767472571428,1.03670092801429e-05
2025-09-01,raifle,35.04857335714286,7.865090340727129e-06
2025-09-01,liquid,24.029789474285714,5.392415353345438e-06
2025-09-01,thudm,23.950795582782735,5.374688694782033e-06
2025-09-01,infermatic,20.522957457142855,4.605463190028301e-06
2025-09-01,bytedance,17.743317999497144,3.981696989154456e-06
2025-09-01,sophosympatheia,9.753308228571427,2.188695373046847e-06
2025-09-01,eleutherai,8.281362285714286,1.8583827038471798e-06
2025-09-01,stepfun-ai,6.04861473,1.3573420179742503e-06
2025-09-01,scb10x,5.833594548571428,1.309090320685961e-06
2025-09-01,pygmalionai,5.2009986999999995,1.1671323742815823e-06
2025-09-01,mancer,3.6859995000000003,8.271583201964126e-07
2025-09-01,tencent,1.7371209171428568,3.898193745826436e-07
2025-09-01,opengvlab,0.9592443142857142,2.1525963735549368e-07
2025-09-01,alfredpros,0.9128800428571429,2.0485524286982226e-07
2025-09-01,agentica-org,0.6925408542857142,1.554099314713309e-07
2025-09-01,shisa-ai,0.14232737956572,3.193903748482282e-08
2025-09-01,arliai,0.0714050923862857,1.6023690798577083e-08
2025-09-01,01-ai,0.0,0.0
2025-09-01,aetherwiing,0.0,0.0
2025-09-01,all-hands,0.0,0.0
2025-09-01,allenai,0.0,0.0
2025-09-01,austism,0.0,0.0
2025-09-01,bigcode,0.0,0.0
2025-09-01,bytedance-research,0.0,0.0
2025-09-01,databricks,0.0,0.0
2025-09-01,eva-unit-01,0.0,0.0
2025-09-01,featherless,0.0,0.0
2025-09-01,fireworks,0.0,0.0
2025-09-01,huggingfaceh4,0.0,0.0
2025-09-01,inflatebot,0.0,0.0
2025-09-01,intel,0.0,0.0
2025-09-01,jebcarter,0.0,0.0
2025-09-01,jondurbin,0.0,0.0
2025-09-01,koboldai,0.0,0.0
2025-09-01,latitudegames,0.0,0.0
2025-09-01,liuhaotian,0.0,0.0
2025-09-01,lizpreciatior,0.0,0.0
2025-09-01,lynn,0.0,0.0
2025-09-01,mattshumer,0.0,0.0
2025-09-01,migtissera,0.0,0.0
2025-09-01,nothingiisreal,0.0,0.0
2025-09-01,open-orca,0.0,0.0
2025-09-01,open-r1,0.0,0.0
2025-09-01,openchat,0.0,0.0
2025-09-01,openrouter,0.0,0.0
2025-09-01,phind,0.0,0.0
2025-09-01,recursal,0.0,0.0
2025-09-01,rekaai,0.0,0.0
2025-09-01,rwkv,0.0,0.0
2025-09-01,sarvamai,0.0,0.0
2025-09-01,sentientagi,0.0,0.0
2025-09-01,snowflake,0.0,0.0
2025-09-01,steelskull,0.0,0.0
2025-09-01,teknium,0.0,0.0
2025-09-01,togethercomputer,0.0,0.0
2025-09-01,tokyotech-llm,0.0,0.0
2025-09-01,venice,0.0,0.0
2025-09-01,xwin-lm,0.0,0.0
2025-09-08,anthropic,3264632.5182371284,0.6138333432733978
2025-09-08,google,689164.0790951943,0.12958024781403846
2025-09-08,openai,629724.3766907789,0.11840408294823594
2025-09-08,x-ai,498354.31799639994,0.0937031949052725
2025-09-08,deepseek,89679.79668378769,0.016862066133009553
2025-09-08,qwen,39733.91940922557,0.007470980104520635
2025-09-08,z-ai,38524.180728436,0.007243518687418412
2025-09-08,perplexity,16656.991541714284,0.0031319349880299507
2025-09-08,moonshotai,15698.91569999552,0.002951792538995818
2025-09-08,meta-llama,9251.994684774285,0.0017396086075774963
2025-09-08,mistralai,7500.8049193098295,0.0014103407152691572
2025-09-08,aion-labs,3874.6995136571427,0.0007285413422066559
2025-09-08,nousresearch,3789.1378260965653,0.0007124535845683831
2025-09-08,microsoft,3688.367691752181,0.0006935062549313786
2025-09-08,thedrummer,1894.217311038186,0.0003561606822285716
2025-09-08,sao10k,1407.191561862857,0.00026458754430064486
2025-09-08,morph,1196.1694022571428,0.00022491005012268008
2025-09-08,minimax,903.9011533142857,0.00016995623973849256
2025-09-08,cohere,381.6615801892857,7.176201378190782e-05
2025-09-08,amazon,251.19377716999998,4.723077258723006e-05
2025-09-08,deepcogito,248.49637897142858,4.672359361835095e-05
2025-09-08,gryphe,199.2816825085714,3.7469988044301835e-05
2025-09-08,neversleep,190.77669579142855,3.58708357961037e-05
2025-09-08,undi95,177.3247223,3.334152512614579e-05
2025-09-08,nvidia,158.04308924285715,2.971609126272645e-05
2025-09-08,anthracite-org,148.95258285714283,2.80068465328466e-05
2025-09-08,switchpoint,113.90091897142855,2.1416248690648488e-05
2025-09-08,alpindale,107.62956885714284,2.0237076521656944e-05
2025-09-08,bytedance,103.47791161188574,1.9456460132907157e-05
2025-09-08,baidu,81.36377905428571,1.5298444844634292e-05
2025-09-08,ai21,77.62710588571429,1.4595855940379065e-05
2025-09-08,inception,76.32840149999998,1.4351666724424888e-05
2025-09-08,tngtech,71.05284984682638,1.3359729809384995e-05
2025-09-08,arcee-ai,69.97159554857143,1.315642670034626e-05
2025-09-08,meituan,60.348801942857136,1.134709853320079e-05
2025-09-08,cognitivecomputations,54.969348826693945,1.0335625519674586e-05
2025-09-08,liquid,40.52133392857143,7.619033915861424e-06
2025-09-08,inflection,30.179878571428574,5.674579193706229e-06
2025-09-08,raifle,27.690638142857143,5.2065391414352306e-06
2025-09-08,infermatic,23.75687097142857,4.466891588147657e-06
2025-09-08,thudm,23.28210890014121,4.377624331312549e-06
2025-09-08,stepfun-ai,13.22480065142857,2.486596440071656e-06
2025-09-08,sophosympatheia,13.112404342857142,2.4654630961266402e-06
2025-09-08,mancer,5.827019785714286,1.0956268481687145e-06
2025-09-08,pygmalionai,4.0317612857142855,7.580729210608482e-07
2025-09-08,tencent,1.5763826399999998,2.9639973895495583e-07
2025-09-08,alfredpros,1.2949526285714286,2.434837908818923e-07
2025-09-08,allenai,0.6659764857142857,1.2522039478679695e-07
2025-09-08,eleutherai,0.46909337142857144,8.820139813067767e-08
2025-09-08,agentica-org,0.4434970285714285,8.338863938254865e-08
2025-09-08,scb10x,0.22625579428571427,4.254180213715872e-08
2025-09-08,shisa-ai,0.1728621724504169,3.250245307794695e-08
2025-09-08,arliai,0.11940427104007303,2.245101783560903e-08
2025-09-08,opengvlab,0.06738062857142857,1.2669259488414736e-08
2025-09-08,01-ai,0.0,0.0
2025-09-08,aetherwiing,0.0,0.0
2025-09-08,all-hands,0.0,0.0
2025-09-08,austism,0.0,0.0
2025-09-08,bigcode,0.0,0.0
2025-09-08,bytedance-research,0.0,0.0
2025-09-08,databricks,0.0,0.0
2025-09-08,eva-unit-01,0.0,0.0
2025-09-08,featherless,0.0,0.0
2025-09-08,fireworks,0.0,0.0
2025-09-08,huggingfaceh4,0.0,0.0
2025-09-08,inflatebot,0.0,0.0
2025-09-08,intel,0.0,0.0
2025-09-08,jebcarter,0.0,0.0
2025-09-08,jondurbin,0.0,0.0
2025-09-08,koboldai,0.0,0.0
2025-09-08,latitudegames,0.0,0.0
2025-09-08,liuhaotian,0.0,0.0
2025-09-08,lizpreciatior,0.0,0.0
2025-09-08,lynn,0.0,0.0
2025-09-08,mattshumer,0.0,0.0
2025-09-08,migtissera,0.0,0.0
2025-09-08,nothingiisreal,0.0,0.0
2025-09-08,open-orca,0.0,0.0
2025-09-08,open-r1,0.0,0.0
2025-09-08,openchat,0.0,0.0
2025-09-08,openrouter,0.0,0.0
2025-09-08,phind,0.0,0.0
2025-09-08,recursal,0.0,0.0
2025-09-08,rekaai,0.0,0.0
2025-09-08,rwkv,0.0,0.0
2025-09-08,sarvamai,0.0,0.0
2025-09-08,sentientagi,0.0,0.0
2025-09-08,snowflake,0.0,0.0
2025-09-08,steelskull,0.0,0.0
2025-09-08,teknium,0.0,0.0
2025-09-08,togethercomputer,0.0,0.0
2025-09-08,tokyotech-llm,0.0,0.0
2025-09-08,venice,0.0,0.0
2025-09-08,xwin-lm,0.0,0.0
2025-09-15,anthropic,2924056.1833651713,0.632276925237363
2025-09-15,google,568441.5108993257,0.12291571301994418
2025-09-15,openai,526398.3462094787,0.11382460080104304
2025-09-15,x-ai,390692.9568784143,0.08448064127231839
2025-09-15,deepseek,85490.93961800457,0.018485947275854536
2025-09-15,qwen,36999.47019402638,0.008000499916101956
2025-09-15,z-ai,32643.1710871491,0.007058525059264312
2025-09-15,perplexity,14847.234229999998,0.0032104593819464785
2025-09-15,moonshotai,13181.203692785586,0.002850208894485196
2025-09-15,mistralai,7542.003785436811,0.001630828775012292
2025-09-15,meta-llama,7084.196590426714,0.0015318358325171178
2025-09-15,aion-labs,3695.6595215999996,0.0007991228938536491
2025-09-15,nousresearch,3275.8182794530526,0.0007083394365511956
2025-09-15,microsoft,2977.4790766252645,0.0006438287082981461
2025-09-15,thedrummer,1701.9674356501907,0.0003680212244856963
2025-09-15,sao10k,1082.6294212142857,0.0002341000167886952
2025-09-15,morph,927.6014232714285,0.0002005778750382565
2025-09-15,minimax,683.2164945357142,0.00014773383182375838
2025-09-15,amazon,504.6730983971428,0.00010912688912062146
2025-09-15,cohere,294.8618589428571,6.375881236577453e-05
2025-09-15,nvidia,250.25786608142857,5.411396504027726e-05
2025-09-15,deepcogito,225.1351492357143,4.868160903727587e-05
2025-09-15,gryphe,170.1876153942857,3.680014863843658e-05
2025-09-15,baidu,151.12715427428572,3.2678651309103344e-05
2025-09-15,undi95,150.5435128642857,3.255244887898064e-05
2025-09-15,anthracite-org,149.03593914285713,3.2226461956233994e-05
2025-09-15,switchpoint,137.13896065714283,2.965394470456288e-05
2025-09-15,neversleep,130.50416265714284,2.8219283598228352e-05
2025-09-15,bytedance,113.97974343629181,2.464616176981372e-05
2025-09-15,arcee-ai,96.91657322,2.095654429237437e-05
2025-09-15,meituan,92.29688266714285,1.995761555942949e-05
2025-09-15,alpindale,85.12433942857142,1.840667628171807e-05
2025-09-15,inception,58.57392017857143,1.2665604156409864e-05
2025-09-15,tngtech,53.44789573294561,1.1557189416087795e-05
2025-09-15,raifle,44.39264014285714,9.599145930360228e-06
2025-09-15,ai21,38.15382162857142,8.250108586355858e-06
2025-09-15,alibaba,33.88399837714286,7.326832647925267e-06
2025-09-15,cognitivecomputations,32.50668008464312,7.029011224380426e-06
2025-09-15,liquid,29.548326949999996,6.389318172523333e-06
2025-09-15,inflection,21.710000714285716,4.694414757356686e-06
2025-09-15,thudm,20.371974664106773,4.405089606319059e-06
2025-09-15,stepfun-ai,11.788178557142857,2.5489911358958595e-06
2025-09-15,sophosympatheia,7.361638971428571,1.591827981980027e-06
2025-09-15,opengvlab,5.7634000688644695,1.2462362711035993e-06
2025-09-15,mancer,3.869153035714285,8.366378863072349e-07
2025-09-15,alfredpros,3.4948798857142855,7.557077462411304e-07
2025-09-15,infermatic,3.159049,6.830900855316163e-07
2025-09-15,allenai,0.9343073428571428,2.0202791496589729e-07
2025-09-15,tencent,0.8274310414285713,1.789177505195257e-07
2025-09-15,agentica-org,0.47899457785714283,1.0357435011537212e-07
2025-09-15,pygmalionai,0.4652969857142857,1.006124810881929e-07
2025-09-15,eleutherai,0.37607708571428566,8.132021017940919e-08
2025-09-15,shisa-ai,0.19443075058894194,4.204231021733969e-08
2025-09-15,arliai,0.10929948086307212,2.363413537786758e-08
2025-09-15,01-ai,0.0,0.0
2025-09-15,aetherwiing,0.0,0.0
2025-09-15,all-hands,0.0,0.0
2025-09-15,austism,0.0,0.0
2025-09-15,bigcode,0.0,0.0
2025-09-15,bytedance-research,0.0,0.0
2025-09-15,databricks,0.0,0.0
2025-09-15,eva-unit-01,0.0,0.0
2025-09-15,featherless,0.0,0.0
2025-09-15,fireworks,0.0,0.0
2025-09-15,huggingfaceh4,0.0,0.0
2025-09-15,inflatebot,0.0,0.0
2025-09-15,intel,0.0,0.0
2025-09-15,jebcarter,0.0,0.0
2025-09-15,jondurbin,0.0,0.0
2025-09-15,koboldai,0.0,0.0
2025-09-15,latitudegames,0.0,0.0
2025-09-15,liuhaotian,0.0,0.0
2025-09-15,lizpreciatior,0.0,0.0
2025-09-15,lynn,0.0,0.0
2025-09-15,mattshumer,0.0,0.0
2025-09-15,migtissera,0.0,0.0
2025-09-15,nothingiisreal,0.0,0.0
2025-09-15,open-orca,0.0,0.0
2025-09-15,open-r1,0.0,0.0
2025-09-15,openchat,0.0,0.0
2025-09-15,openrouter,0.0,0.0
2025-09-15,phind,0.0,0.0
2025-09-15,recursal,0.0,0.0
2025-09-15,rekaai,0.0,0.0
2025-09-15,rwkv,0.0,0.0
2025-09-15,sarvamai,0.0,0.0
2025-09-15,scb10x,0.0,0.0
2025-09-15,sentientagi,0.0,0.0
2025-09-15,snowflake,0.0,0.0
2025-09-15,steelskull,0.0,0.0
2025-09-15,teknium,0.0,0.0
2025-09-15,togethercomputer,0.0,0.0
2025-09-15,tokyotech-llm,0.0,0.0
2025-09-15,venice,0.0,0.0
2025-09-15,xwin-lm,0.0,0.0
2025-09-22,anthropic,2415618.0595913357,0.6099715930331651
2025-09-22,openai,555191.5032754836,0.14019229751441584
2025-09-22,google,491003.7579345589,0.12398414692398903
2025-09-22,x-ai,310284.3681728428,0.07835040378018081
2025-09-22,deepseek,80483.91250921186,0.02032312191567701
2025-09-22,qwen,32312.690759885714,0.008159329402153066
2025-09-22,z-ai,22222.633192225716,0.005611472772291999
2025-09-22,perplexity,13710.377949142856,0.003462029539612009
2025-09-22,moonshotai,10099.21596711,0.002550169232004428
2025-09-22,mistralai,7277.114645923856,0.001837555898224281
2025-09-22,meta-llama,6757.480516327143,0.001706342250203231
2025-09-22,nousresearch,2994.3051044432805,0.0007560967874588565
2025-09-22,microsoft,2771.4037492370753,0.0006998116085231675
2025-09-22,aion-labs,2472.1419616571425,0.0006242445342585521
2025-09-22,thedrummer,1626.1389913042856,0.00041061896647147297
2025-09-22,sao10k,974.0411124814286,0.00024595668454333676
2025-09-22,morph,837.9581489714285,0.0002115941570289864
2025-09-22,alibaba,705.4291346414285,0.000178129042925782
2025-09-22,minimax,489.6947224785714,0.00012365360028013727
2025-09-22,tngtech,278.7062776223841,7.037656945586406e-05
2025-09-22,deepcogito,222.18043213714284,5.610313749451658e-05
2025-09-22,amazon,217.76263253857144,5.498759182779071e-05
2025-09-22,gryphe,205.64740762857141,5.192835694214078e-05
2025-09-22,baidu,181.35571465428572,4.5794422563663614e-05
2025-09-22,cohere,160.19485524107142,4.045105999234188e-05
2025-09-22,nvidia,154.22654721714284,3.8943992954730716e-05
2025-09-22,anthracite-org,135.08518821428572,3.411057767310805e-05
2025-09-22,undi95,133.6586994285714,3.375037270046709e-05
2025-09-22,neversleep,98.69479433285713,2.492158091146165e-05
2025-09-22,alpindale,97.55742214285715,2.4634381234405384e-05
2025-09-22,switchpoint,86.04426252142856,2.172717482102231e-05
2025-09-22,bytedance,84.16767230571428,2.125331401392794e-05
2025-09-22,inception,49.57501746428571,1.2518267222448694e-05
2025-09-22,ai21,47.70115628571428,1.2045095528903073e-05
2025-09-22,raifle,47.56130935714286,1.2009782556530307e-05
2025-09-22,meituan,43.370896662857135,1.0951654721937002e-05
2025-09-22,liquid,25.762502805714284,6.50533092950192e-06
2025-09-22,thudm,19.381280774285713,4.893998313174606e-06
2025-09-22,allenai,18.19064901428571,4.593349976621787e-06
2025-09-22,opengvlab,18.148200364285714,4.5826311998847955e-06
2025-09-22,arcee-ai,16.612587457142855,4.1948711202095e-06
2025-09-22,inflection,12.379305714285714,3.125918353361239e-06
2025-09-22,stepfun-ai,6.936014324285713,1.7514241085783044e-06
2025-09-22,cognitivecomputations,6.273926648571427,1.5842392870045696e-06
2025-09-22,mancer,5.181084964285715,1.308284079412863e-06
2025-09-22,alfredpros,3.632293542857142,9.171962719451913e-07
2025-09-22,relace,3.4780167000000004,8.782395787576854e-07
2025-09-22,agentica-org,1.0637230564285713,2.686024161392514e-07
2025-09-22,eleutherai,0.5096461714285714,1.2869157267441976e-07
2025-09-22,tencent,0.2842809514285714,7.178423928541302e-08
2025-09-22,shisa-ai,0.23718173714285715,5.989114109698176e-08
2025-09-22,arliai,0.14435966857142857,3.6452491592628205e-08
2025-09-22,sophosympatheia,0.09551599999999999,2.4118898452850746e-08
2025-09-22,01-ai,0.0,0.0
2025-09-22,aetherwiing,0.0,0.0
2025-09-22,all-hands,0.0,0.0
2025-09-22,austism,0.0,0.0
2025-09-22,bigcode,0.0,0.0
2025-09-22,bytedance-research,0.0,0.0
2025-09-22,codellama,0.0,0.0
2025-09-22,databricks,0.0,0.0
2025-09-22,eva-unit-01,0.0,0.0
2025-09-22,featherless,0.0,0.0
2025-09-22,fireworks,0.0,0.0
2025-09-22,haotian-liu,0.0,0.0
2025-09-22,huggingfaceh4,0.0,0.0
2025-09-22,infermatic,0.0,0.0
2025-09-22,inflatebot,0.0,0.0
2025-09-22,intel,0.0,0.0
2025-09-22,jebcarter,0.0,0.0
2025-09-22,jondurbin,0.0,0.0
2025-09-22,koboldai,0.0,0.0
2025-09-22,latitudegames,0.0,0.0
2025-09-22,liuhaotian,0.0,0.0
2025-09-22,lizpreciatior,0.0,0.0
2025-09-22,lynn,0.0,0.0
2025-09-22,mattshumer,0.0,0.0
2025-09-22,migtissera,0.0,0.0
2025-09-22,nothingiisreal,0.0,0.0
2025-09-22,open-orca,0.0,0.0
2025-09-22,open-r1,0.0,0.0
2025-09-22,openchat,0.0,0.0
2025-09-22,openrouter,0.0,0.0
2025-09-22,phind,0.0,0.0
2025-09-22,pygmalionai,0.0,0.0
2025-09-22,recursal,0.0,0.0
2025-09-22,rekaai,0.0,0.0
2025-09-22,rwkv,0.0,0.0
2025-09-22,sarvamai,0.0,0.0
2025-09-22,scb10x,0.0,0.0
2025-09-22,sentientagi,0.0,0.0
2025-09-22,snowflake,0.0,0.0
2025-09-22,steelskull,0.0,0.0
2025-09-22,teknium,0.0,0.0
2025-09-22,togethercomputer,0.0,0.0
2025-09-22,tokyotech-llm,0.0,0.0
2025-09-22,venice,0.0,0.0
2025-09-22,xwin-lm,0.0,0.0
2025-09-29,anthropic,3179526.2996273213,0.6147597507741525
2025-09-29,openai,663252.147683077,0.1282394566315938
2025-09-29,google,661101.8513792867,0.12782369796340362
2025-09-29,x-ai,414750.09625092853,0.08019171466978031
2025-09-29,deepseek,94092.29228441176,0.01819269561044792
2025-09-29,qwen,43159.726013005136,0.008344910501399443
2025-09-29,z-ai,38257.37554599,0.007397043596929105
2025-09-29,moonshotai,18137.23812463,0.0035068255263483476
2025-09-29,perplexity,17128.129906285714,0.0033117149789419005
2025-09-29,meta-llama,12131.282590156285,0.002345577158009179
2025-09-29,mistralai,8233.103641125143,0.001591866292506879
2025-09-29,nousresearch,5228.618563797857,0.001010950670717911
2025-09-29,aion-labs,3964.8782220999997,0.0007666071351426654
2025-09-29,microsoft,3423.2759320471428,0.0006618886150000167
2025-09-29,thedrummer,2446.533876137143,0.00047303604820972286
2025-09-29,morph,1211.2641544714286,0.00023419729216009324
2025-09-29,sao10k,1128.8619152457143,0.00021826486220800578
2025-09-29,alibaba,877.5082624785714,0.0001696657646161999
2025-09-29,cohere,831.8259798821429,0.00016083311911580992
2025-09-29,tngtech,572.4782285142857,0.00011068836673133408
2025-09-29,minimax,537.0912937285714,0.00010384632135744403
2025-09-29,undi95,196.31711992142857,3.795781268729965e-05
2025-09-29,baidu,186.8534976342857,3.6128026256740296e-05
2025-09-29,switchpoint,177.36751452142855,3.429391637219824e-05
2025-09-29,anthracite-org,177.22821642857144,3.426698315863804e-05
2025-09-29,gryphe,176.90599722714285,3.420468224419424e-05
2025-09-29,amazon,138.37444832857142,2.675462737262286e-05
2025-09-29,nvidia,129.33376633714283,2.5006616227525412e-05
2025-09-29,deepcogito,128.77008156857144,2.4897628071685107e-05
2025-09-29,neversleep,119.51694477571428,2.3108538901602518e-05
2025-09-29,alpindale,93.37246957142855,1.8053518264537305e-05
2025-09-29,meituan,70.02095704285713,1.3538515503293684e-05
2025-09-29,ai21,66.2179365142857,1.280320346872816e-05
2025-09-29,inception,60.36058107142857,1.1670686850555025e-05
2025-09-29,bytedance,58.220387044285715,1.1256881452282682e-05
2025-09-29,arcee-ai,47.33248601285714,9.15171146978585e-06
2025-09-29,relace,30.411507492857144,5.880049103278843e-06
2025-09-29,raifle,29.502993857142854,5.704388465927896e-06
2025-09-29,liquid,28.84051507428571,5.57629853898181e-06
2025-09-29,opengvlab,22.44609284285714,4.339940337510574e-06
2025-09-29,thudm,19.560206772571426,3.7819557718413444e-06
2025-09-29,inflection,16.16097,3.124715115780948e-06
2025-09-29,stepfun-ai,6.4332695314285715,1.2438693066534915e-06
2025-09-29,mancer,4.449769392857143,8.603605899645954e-07
2025-09-29,cognitivecomputations,1.3509188257142857,2.6119944996509965e-07
2025-09-29,eleutherai,1.2751746285714285,2.465543489751852e-07
2025-09-29,alfredpros,1.2228469142857141,2.364368127256384e-07
2025-09-29,agentica-org,0.894533552142857,1.72957595488019e-07
2025-09-29,allenai,0.48378687857142855,9.353994050410495e-08
2025-09-29,tencent,0.3642713185714285,7.043166934816413e-08
2025-09-29,shisa-ai,0.30080517,5.816052264214697e-08
2025-09-29,arliai,0.12358635142857143,2.389535655428316e-08
2025-09-29,01-ai,0.0,0.0
2025-09-29,aetherwiing,0.0,0.0
2025-09-29,all-hands,0.0,0.0
2025-09-29,austism,0.0,0.0
2025-09-29,bigcode,0.0,0.0
2025-09-29,bytedance-research,0.0,0.0
2025-09-29,databricks,0.0,0.0
2025-09-29,eva-unit-01,0.0,0.0
2025-09-29,featherless,0.0,0.0
2025-09-29,fireworks,0.0,0.0
2025-09-29,huggingfaceh4,0.0,0.0
2025-09-29,infermatic,0.0,0.0
2025-09-29,inflatebot,0.0,0.0
2025-09-29,intel,0.0,0.0
2025-09-29,jebcarter,0.0,0.0
2025-09-29,jondurbin,0.0,0.0
2025-09-29,koboldai,0.0,0.0
2025-09-29,latitudegames,0.0,0.0
2025-09-29,liuhaotian,0.0,0.0
2025-09-29,lizpreciatior,0.0,0.0
2025-09-29,lynn,0.0,0.0
2025-09-29,mattshumer,0.0,0.0
2025-09-29,migtissera,0.0,0.0
2025-09-29,nothingiisreal,0.0,0.0
2025-09-29,open-orca,0.0,0.0
2025-09-29,open-r1,0.0,0.0
2025-09-29,openchat,0.0,0.0
2025-09-29,openrouter,0.0,0.0
2025-09-29,phind,0.0,0.0
2025-09-29,pygmalionai,0.0,0.0
2025-09-29,recursal,0.0,0.0
2025-09-29,rekaai,0.0,0.0
2025-09-29,rwkv,0.0,0.0
2025-09-29,sarvamai,0.0,0.0
2025-09-29,scb10x,0.0,0.0
2025-09-29,sentientagi,0.0,0.0
2025-09-29,snowflake,0.0,0.0
2025-09-29,sophosympatheia,0.0,0.0
2025-09-29,steelskull,0.0,0.0
2025-09-29,teknium,0.0,0.0
2025-09-29,togethercomputer,0.0,0.0
2025-09-29,tokyotech-llm,0.0,0.0
2025-09-29,venice,0.0,0.0
2025-09-29,xwin-lm,0.0,0.0
2025-10-06,anthropic,2926546.01159185,0.617627097105834
2025-10-06,google,609644.5944356783,0.12866123397211243
2025-10-06,openai,547891.8360412257,0.11562874558670075
2025-10-06,x-ai,386028.99316792854,0.08146872302865642
2025-10-06,deepseek,88732.11040606999,0.018726292206957623
2025-10-06,z-ai,68289.86882780571,0.014412099887988408
2025-10-06,qwen,44225.851695570855,0.00933355713239271
2025-10-06,perplexity,17924.85260242857,0.003782914956756849
2025-10-06,meta-llama,12073.619905494143,0.002548053160364782
2025-10-06,moonshotai,10978.259821081429,0.002316885064410794
2025-10-06,mistralai,7550.994281054,0.0015935846077927845
2025-10-06,aion-labs,3910.2741437714285,0.0008252360491649663
2025-10-06,nousresearch,3381.66152093,0.0007136760468804078
2025-10-06,microsoft,3123.5035673985712,0.0006591936137312801
2025-10-06,thedrummer,3019.3752265357143,0.0006372180546118145
2025-10-06,morph,1101.1652357714286,0.00023239323260577528
2025-10-06,sao10k,742.4085117899999,0.0001566801315227259
2025-10-06,minimax,492.50622123571424,0.00010393999838838036
2025-10-06,tngtech,448.4851772571428,9.464966449430825e-05
2025-10-06,alibaba,307.95418889428566,6.499158085162053e-05
2025-10-06,undi95,179.5968948,3.790267036471792e-05
2025-10-06,anthracite-org,173.23726714285715,3.65605153625423e-05
2025-10-06,switchpoint,166.29306742857142,3.509499051028667e-05
2025-10-06,cohere,160.04937147321428,3.377730208412005e-05
2025-10-06,baidu,155.88633716142857,3.289872276674187e-05
