date,product_id,product_slug,chip,name,manufacturer,country,price_type,price_type_description,price
2024-12-17,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,1.745
2024-12-17,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.676
2024-12-17,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.132
2024-12-17,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-12-17,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.112
2024-12-17,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-12-17,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-12-17,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.280
2024-12-17,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,US,0,Rental On-Demand,2.948
2024-12-17,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,IC,0,Rental On-Demand,3.660
2024-12-17,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,FI,0,Rental On-Demand,3.660
2024-12-16,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.245
2024-12-16,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,FI,0,Rental On-Demand,0.390
2024-12-16,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,IN,0,Rental On-Demand,0.550
2024-12-16,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-16,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,US,0,Rental On-Demand,3.541
2024-12-16,18032700,n-v100-fhhl-16g,"
GV100",Tesla V100 FHHL,NVIDIA,US,0,Rental On-Demand,0.190
2024-12-16,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-16,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,4.585
2024-12-16,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.450
2024-12-16,18071300,n-t4,TU104,T4,NVIDIA,EU,0,Rental On-Demand,0.980
2024-12-16,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,1.301
2024-12-16,18081300,n-q-rtx-5000,TU104,Quadro RTX 5000,NVIDIA,US,0,Rental On-Demand,0.393
2024-12-16,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,US,0,Rental On-Demand,0.500
2024-12-16,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,IN,0,Rental On-Demand,0.500
2024-12-16,18111300,n-q-rtx-4000,TU104,Quadro RTX 4000,NVIDIA,US,0,Rental On-Demand,0.205
2024-12-16,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-16,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,US,0,Rental On-Demand,1.290
2024-12-16,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,FI,0,Rental On-Demand,1.290
2024-12-16,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-16,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,IN,0,Rental On-Demand,1.290
2024-12-16,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,2.693
2024-12-16,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,EU,0,Rental On-Demand,3.135
2024-12-16,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.102
2024-12-16,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.142
2024-12-16,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.283
2024-12-16,20100500,n-a40,GA102,A40,NVIDIA,SE,0,Rental On-Demand,0.525
2024-12-16,20100500,n-a40,GA102,A40,NVIDIA,EU,0,Rental On-Demand,0.680
2024-12-16,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.949
2024-12-16,20100500,n-a40,GA102,A40,NVIDIA,JP,0,Rental On-Demand,1.860
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,CA,0,Rental On-Demand,0.550
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,SE,0,Rental On-Demand,0.585
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,NO,0,Rental On-Demand,0.586
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,EU,0,Rental On-Demand,0.680
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.737
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,IN,0,Rental On-Demand,0.800
2024-12-16,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,FI,0,Rental On-Demand,1.010
2024-12-16,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.583
2024-12-16,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,FI,0,Rental On-Demand,1.650
2024-12-16,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,EU,0,Rental On-Demand,3.240
2024-12-16,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-12-16,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.092
2024-12-16,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,NO,0,Rental On-Demand,0.172
2024-12-16,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.315
2024-12-16,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,SE,0,Rental On-Demand,0.466
2024-12-16,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,EU,0,Rental On-Demand,0.800
2024-12-16,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,NO,0,Rental On-Demand,0.373
2024-12-16,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,CA,0,Rental On-Demand,0.505
2024-12-16,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.659
2024-12-16,21041202,n-a10,GA102,A10,NVIDIA,IN,0,Rental On-Demand,0.750
2024-12-16,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,1.459
2024-12-16,21041203,n-a16,GA107,A16 PCIe,NVIDIA,IN,0,Rental On-Demand,0.510
2024-12-16,21041203,n-a16,GA107,A16 PCIe,NVIDIA,US,0,Rental On-Demand,0.510
2024-12-16,21041203,n-a16,GA107,A16 PCIe,NVIDIA,SG,0,Rental On-Demand,0.513
2024-12-16,21041203,n-a16,GA107,A16 PCIe,NVIDIA,GB,0,Rental On-Demand,0.543
2024-12-16,21041204,n-a30,GA100,A30 PCIe,NVIDIA,US,0,Rental On-Demand,0.308
2024-12-16,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.110
2024-12-16,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.215
2024-12-16,21062800,n-a100x,GA100,A100X,NVIDIA,US,0,Rental On-Demand,1.082
2024-12-16,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,CA,0,Rental On-Demand,1.424
2024-12-16,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,NO,0,Rental On-Demand,1.533
2024-12-16,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,DE,0,Rental On-Demand,1.667
2024-12-16,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,3.087
2024-12-16,21081000,n-rtx-a2000,GA106,RTX A2000,NVIDIA,US,0,Rental On-Demand,0.120
2024-12-16,21111300,n-rtx-a4500,GA102,RTX A4500,NVIDIA,US,0,Rental On-Demand,0.190
2024-12-16,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.375
2024-12-16,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.235
2024-12-16,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.393
2024-12-16,22101300,n-l40s,AD102,L40S,NVIDIA,DE,0,Rental On-Demand,1.311
2024-12-16,22101300,n-l40s,AD102,L40S,NVIDIA,FI,0,Rental On-Demand,1.360
2024-12-16,22101300,n-l40s,AD102,L40S,NVIDIA,NO,0,Rental On-Demand,1.750
2024-12-16,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,2.545
2024-12-16,22101301,n-l40,AD102,L40,NVIDIA,US,0,Rental On-Demand,0.859
2024-12-16,22101301,n-l40,AD102,L40,NVIDIA,CA,0,Rental On-Demand,1.050
2024-12-16,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.908
2024-12-16,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,NO,0,Rental On-Demand,1.100
2024-12-16,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,FI,0,Rental On-Demand,1.190
2024-12-16,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.198
2024-12-16,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,CA,0,Rental On-Demand,2.161
2024-12-16,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,IN,0,Rental On-Demand,2.490
2024-12-16,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,FI,0,Rental On-Demand,2.990
2024-12-16,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,3.064
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,FI,0,Rental On-Demand,2.650
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,IC,0,Rental On-Demand,2.650
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,IN,0,Rental On-Demand,2.990
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,EU,0,Rental On-Demand,3.030
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,CA,0,Rental On-Demand,3.127
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,NO,0,Rental On-Demand,3.178
2024-12-16,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,4.429
2024-12-16,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,1.745
2024-12-16,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.732
2024-12-16,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.132
2024-12-16,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-12-16,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.112
2024-12-16,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-12-16,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-12-16,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.280
2024-12-16,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,US,0,Rental On-Demand,2.948
2024-12-16,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,FI,0,Rental On-Demand,3.660
2024-12-16,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,IC,0,Rental On-Demand,3.660
2024-12-15,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.245
2024-12-15,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,FI,0,Rental On-Demand,0.390
2024-12-15,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,IN,0,Rental On-Demand,0.550
2024-12-15,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-15,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,US,0,Rental On-Demand,3.541
2024-12-15,18032700,n-v100-fhhl-16g,"
GV100",Tesla V100 FHHL,NVIDIA,US,0,Rental On-Demand,0.190
2024-12-15,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-15,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,4.585
2024-12-15,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.450
2024-12-15,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,1.297
2024-12-15,18081300,n-q-rtx-5000,TU104,Quadro RTX 5000,NVIDIA,US,0,Rental On-Demand,0.393
2024-12-15,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,IN,0,Rental On-Demand,0.500
2024-12-15,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,US,0,Rental On-Demand,0.500
2024-12-15,18111300,n-q-rtx-4000,TU104,Quadro RTX 4000,NVIDIA,US,0,Rental On-Demand,0.205
2024-12-15,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-15,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,FI,0,Rental On-Demand,1.290
2024-12-15,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,US,0,Rental On-Demand,1.290
2024-12-15,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-15,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,IN,0,Rental On-Demand,1.290
2024-12-15,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,2.693
2024-12-15,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,EU,0,Rental On-Demand,3.135
2024-12-15,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.118
2024-12-15,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.142
2024-12-15,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.264
2024-12-15,20100500,n-a40,GA102,A40,NVIDIA,SE,0,Rental On-Demand,0.525
2024-12-15,20100500,n-a40,GA102,A40,NVIDIA,EU,0,Rental On-Demand,0.680
2024-12-15,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.949
2024-12-15,20100500,n-a40,GA102,A40,NVIDIA,JP,0,Rental On-Demand,1.860
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,CA,0,Rental On-Demand,0.550
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,SE,0,Rental On-Demand,0.585
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,NO,0,Rental On-Demand,0.586
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,EU,0,Rental On-Demand,0.680
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.737
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,IN,0,Rental On-Demand,0.800
2024-12-15,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,FI,0,Rental On-Demand,1.010
2024-12-15,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.543
2024-12-15,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,FI,0,Rental On-Demand,1.650
2024-12-15,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,EU,0,Rental On-Demand,3.240
2024-12-15,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-12-15,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.092
2024-12-15,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,NO,0,Rental On-Demand,0.172
2024-12-15,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.315
2024-12-15,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,SE,0,Rental On-Demand,0.466
2024-12-15,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,EU,0,Rental On-Demand,0.800
2024-12-15,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,NO,0,Rental On-Demand,0.373
2024-12-15,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,CA,0,Rental On-Demand,0.505
2024-12-15,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.659
2024-12-15,21041202,n-a10,GA102,A10,NVIDIA,IN,0,Rental On-Demand,0.750
2024-12-15,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,1.459
2024-12-15,21041203,n-a16,GA107,A16 PCIe,NVIDIA,IN,0,Rental On-Demand,0.510
2024-12-15,21041203,n-a16,GA107,A16 PCIe,NVIDIA,US,0,Rental On-Demand,0.510
2024-12-15,21041203,n-a16,GA107,A16 PCIe,NVIDIA,SG,0,Rental On-Demand,0.513
2024-12-15,21041203,n-a16,GA107,A16 PCIe,NVIDIA,GB,0,Rental On-Demand,0.543
2024-12-15,21041204,n-a30,GA100,A30 PCIe,NVIDIA,US,0,Rental On-Demand,0.308
2024-12-15,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.106
2024-12-15,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.255
2024-12-15,21062800,n-a100x,GA100,A100X,NVIDIA,US,0,Rental On-Demand,1.081
2024-12-15,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,CA,0,Rental On-Demand,1.424
2024-12-15,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,NO,0,Rental On-Demand,1.533
2024-12-15,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,DE,0,Rental On-Demand,1.667
2024-12-15,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,3.087
2024-12-15,21081000,n-rtx-a2000,GA106,RTX A2000,NVIDIA,US,0,Rental On-Demand,0.120
2024-12-15,21111300,n-rtx-a4500,GA102,RTX A4500,NVIDIA,US,0,Rental On-Demand,0.190
2024-12-15,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.375
2024-12-15,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.235
2024-12-15,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.392
2024-12-15,22101300,n-l40s,AD102,L40S,NVIDIA,DE,0,Rental On-Demand,1.311
2024-12-15,22101300,n-l40s,AD102,L40S,NVIDIA,FI,0,Rental On-Demand,1.360
2024-12-15,22101300,n-l40s,AD102,L40S,NVIDIA,NO,0,Rental On-Demand,1.750
2024-12-15,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,2.545
2024-12-15,22101301,n-l40,AD102,L40,NVIDIA,US,0,Rental On-Demand,0.859
2024-12-15,22101301,n-l40,AD102,L40,NVIDIA,CA,0,Rental On-Demand,1.050
2024-12-15,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.908
2024-12-15,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,NO,0,Rental On-Demand,1.100
2024-12-15,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,FI,0,Rental On-Demand,1.190
2024-12-15,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.184
2024-12-15,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,CA,0,Rental On-Demand,2.161
2024-12-15,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,IN,0,Rental On-Demand,2.490
2024-12-15,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,FI,0,Rental On-Demand,2.990
2024-12-15,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,3.064
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,FI,0,Rental On-Demand,2.650
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,IC,0,Rental On-Demand,2.650
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,IN,0,Rental On-Demand,2.990
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,EU,0,Rental On-Demand,3.030
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,CA,0,Rental On-Demand,3.127
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,NO,0,Rental On-Demand,3.178
2024-12-15,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,4.425
2024-12-15,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,1.745
2024-12-15,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.666
2024-12-15,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.147
2024-12-15,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-12-15,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.112
2024-12-15,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-12-15,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-12-15,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.280
2024-12-15,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,US,0,Rental On-Demand,2.867
2024-12-15,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,FI,0,Rental On-Demand,3.660
2024-12-15,24112801,n-h200-sxm-141g,	GH100,H200 SXM,NVIDIA,IC,0,Rental On-Demand,3.660
2024-12-14,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.245
2024-12-14,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,FI,0,Rental On-Demand,0.390
2024-12-14,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,IN,0,Rental On-Demand,0.550
2024-12-14,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-14,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,US,0,Rental On-Demand,3.541
2024-12-14,18032700,n-v100-fhhl-16g,"
GV100",Tesla V100 FHHL,NVIDIA,US,0,Rental On-Demand,0.190
2024-12-14,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,EU,0,Rental On-Demand,2.340
2024-12-14,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,4.585
2024-12-14,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.450
2024-12-14,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,1.297
2024-12-14,18081300,n-q-rtx-5000,TU104,Quadro RTX 5000,NVIDIA,US,0,Rental On-Demand,0.393
2024-12-14,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,IN,0,Rental On-Demand,0.500
2024-12-14,18081301,n-q-rtx-6000,TU102,Quadro RTX 6000,NVIDIA,US,0,Rental On-Demand,0.500
2024-12-14,18111300,n-q-rtx-4000,TU104,Quadro RTX 4000,NVIDIA,US,0,Rental On-Demand,0.205
2024-12-14,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-14,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,FI,0,Rental On-Demand,1.290
2024-12-14,20051400,n-a100-sxm-40g,GA100,A100 SXM4 40 GB,NVIDIA,US,0,Rental On-Demand,1.290
2024-12-14,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,CA,0,Rental On-Demand,1.250
2024-12-14,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,IN,0,Rental On-Demand,1.290
2024-12-14,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,2.693
2024-12-14,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,EU,0,Rental On-Demand,3.135
